galaxy_id	los	IOB1	IOB2	IOB3	IOB4	IOB5	IOB6	IOB7	IOB8	A_1000A	A_1047A	A_1096A	A_1148A	A_1203A	A_1260A	A_1320A	A_1382A	A_1448A	A_1516A	A_1588A	A_1663A	A_1742A	A_1825A	A_1911A	A_2002A	A_2097A	A_2196A	A_2300A	A_2409A	A_2523A	A_2643A	A_2768A	A_2899A	A_3036A	A_3180A	A_3331A	A_3489A	A_3654A	A_3827A	A_4008A	A_4198A	A_4397A	A_4605A	A_4824A	A_5052A	A_5291A	A_5542A	A_5805A	A_6080A	A_6368A	A_6669A	A_6985A	A_7316A	A_7663A	A_8026A	A_8406A	A_8804A	A_9221A	A_9658A	galaxy_id	logMstar [Msun]	logMgas [Msun]	SFR [Msun/yr]	SFR_compact [Msun/yr]	Zgas [mass fraction]	Rstar [kpc]	Rgas [kpc]	logMdust [Msun]	Sigma_SFR [Msun/yr/kpc^2]	sSFR [1/yr]
357788.000000	20.000000	-0.027117	0.015882	0.014654	-0.004889	-0.000421	-0.003418	0.000625	-0.001340	3.079682	3.184818	3.101856	3.037853	2.932587	2.982513	2.921446	2.849918	2.795988	2.710091	2.661847	2.666065	2.602558	2.562428	2.543674	2.589620	2.581397	2.576482	2.477184	2.447030	2.338315	1.977842	1.938993	1.702543	1.585517	1.477597	1.330478	1.239593	1.133475	1.200422	1.033742	0.989127	0.928910	0.848095	0.799896	0.767617	0.729678	0.696913	0.669364	0.646675	0.621569	0.601810	0.586050	0.568988	0.555003	0.539175	0.528961	0.527760	0.509710	0.510679	357788.000000	10.735679	10.230100	2.679998	2.560243	0.028409	3.615882	27.225887	7.599929	0.065246	0.249635
276963.000000	35.000000	0.073921	0.009433	0.007439	0.026641	0.021910	-0.011707	-0.000713	-0.002229	1.085971	1.052119	0.979977	0.925450	0.847845	0.831536	0.799560	0.762039	0.732340	0.687394	0.658022	0.636694	0.611976	0.608016	0.618384	0.674697	0.714569	0.716274	0.632362	0.556363	0.485787	0.367364	0.337116	0.276654	0.248016	0.220969	0.189716	0.168211	0.150626	0.147087	0.130782	0.119355	0.108936	0.098128	0.090481	0.081775	0.075543	0.069339	0.063979	0.059876	0.054725	0.051495	0.048575	0.045641	0.043367	0.042503	0.041381	0.041255	0.039802	0.038870	276963.000000	9.348632	8.753225	0.032993	0.027382	0.022764	1.922512	15.119006	6.180980	0.002841	0.003529
635484.000000	16.000000	0.171119	0.071070	-0.005600	0.008406	-0.006594	-0.026411	-0.001893	-0.003468	0.586441	0.599286	0.557787	0.527941	0.486052	0.482030	0.466650	0.437089	0.417833	0.387832	0.371787	0.364660	0.351740	0.346776	0.348506	0.380240	0.409607	0.417905	0.372164	0.321723	0.279736	0.229787	0.211382	0.183016	0.165427	0.147811	0.126666	0.111143	0.096312	0.089618	0.072075	0.063964	0.055287	0.046972	0.040605	0.034460	0.029340	0.024581	0.021046	0.017503	0.014268	0.011747	0.010859	0.010378	0.010297	0.010967	0.012007	0.012749	0.012709	0.013257	635484.000000	9.319327	9.942347	0.131829	0.044050	0.010630	3.143049	24.827713	6.872784	0.004248	0.014146
54955.000000	20.000000	0.014162	-0.066587	-0.024917	0.002988	-0.013183	-0.005113	0.000035	-0.001464	0.175810	0.169143	0.155543	0.141898	0.127988	0.124332	0.110685	0.102145	0.094320	0.085554	0.079814	0.076208	0.069608	0.065794	0.063798	0.068230	0.068322	0.067357	0.057907	0.050520	0.042915	0.034283	0.031678	0.030781	0.028802	0.028421	0.027073	0.025451	0.024458	0.020701	0.021811	0.020397	0.019480	0.018734	0.017734	0.016344	0.015651	0.014794	0.013936	0.013106	0.012346	0.011600	0.010990	0.010387	0.009799	0.009311	0.008874	0.008477	0.008129	0.007669	54955.000000	11.112510	9.713983	0.013638	0.000000	0.011145	8.372012	22.133900	7.757876	0.000062	0.001227
667843.000000	32.000000	-0.037716	0.002688	0.002708	-0.004261	-0.001624	-0.001454	0.000736	-0.001270	1.477568	1.513978	1.426816	1.376547	1.333127	1.301548	1.270867	1.206488	1.176552	1.127311	1.096419	1.095150	1.083898	1.070406	1.075654	1.131475	1.165896	1.178705	1.109275	1.037697	0.969505	0.888250	0.851819	0.804756	0.764072	0.731272	0.684669	0.648442	0.613473	0.566253	0.524316	0.501119	0.483923	0.461803	0.441072	0.416267	0.399063	0.378864	0.361685	0.346143	0.326445	0.311459	0.300503	0.287192	0.275794	0.269735	0.262503	0.257789	0.248478	0.240718	667843.000000	9.103125	10.083069	0.195649	0.076961	0.016292	1.535913	61.207714	6.554838	0.026399	0.021493
638128.000000	25.000000	-0.032687	-0.008869	-0.002430	-0.001870	0.003225	-0.000844	0.000581	-0.001275	1.435771	1.370118	1.290825	1.226790	1.184289	1.101874	1.046064	0.998722	0.960079	0.927002	0.890728	0.860045	0.844573	0.840697	0.866280	0.922623	0.987393	0.995969	0.914316	0.816410	0.735879	0.668585	0.627433	0.596327	0.570442	0.543434	0.515618	0.489507	0.464190	0.431847	0.415271	0.395612	0.377142	0.359765	0.342182	0.320168	0.306144	0.289915	0.274691	0.260439	0.246196	0.233654	0.223029	0.211803	0.202280	0.194310	0.186585	0.179315	0.172342	0.164512	638128.000000	9.829553	10.181270	0.399989	0.107974	0.020602	2.693479	65.412407	7.028901	0.017550	0.040693
126288.000000	7.000000	-0.000484	-0.001618	0.005473	-0.001801	0.005453	-0.004650	0.000082	-0.001512	2.417854	2.335390	2.207498	2.103788	2.000064	1.920569	1.823534	1.736444	1.670964	1.598245	1.537428	1.502665	1.460702	1.439031	1.451331	1.531005	1.585213	1.596338	1.471772	1.358397	1.236254	1.031832	0.982513	0.865767	0.798314	0.733829	0.660052	0.606823	0.553107	0.540311	0.474956	0.445499	0.413807	0.382802	0.360125	0.335570	0.319153	0.301925	0.284955	0.271991	0.256699	0.243671	0.236964	0.227263	0.218200	0.214351	0.209801	0.208327	0.202885	0.197650	126288.000000	10.561712	10.589657	1.880454	1.258603	0.019395	13.192073	31.991499	8.684133	0.003439	0.178044
530249.000000	13.000000	-0.001680	-0.002087	-0.008556	-0.005647	0.000937	-0.004250	0.000098	-0.001596	0.891593	0.864968	0.797472	0.748809	0.718299	0.665138	0.639172	0.605172	0.577995	0.550653	0.523376	0.507430	0.495977	0.489553	0.501489	0.541827	0.586158	0.595231	0.533320	0.466453	0.415356	0.370577	0.346350	0.324591	0.306216	0.288429	0.267392	0.249515	0.231500	0.206069	0.188206	0.174533	0.163092	0.152257	0.140774	0.128261	0.118467	0.109015	0.099346	0.091788	0.084659	0.079319	0.075097	0.071280	0.068563	0.066767	0.066871	0.066106	0.064558	0.062806	530249.000000	10.121795	10.720385	1.396743	0.313468	0.025578	3.722470	83.789177	7.595685	0.032085	0.137994
651977.000000	36.000000	0.011682	0.048256	0.007321	-0.008174	0.001867	-0.007719	0.000211	-0.001862	2.561023	2.608934	2.521410	2.459403	2.373779	2.355854	2.321586	2.247816	2.203917	2.141978	2.089977	2.067231	2.033997	2.016051	2.027511	2.105987	2.137157	2.130815	2.011272	1.925242	1.809761	1.547097	1.493066	1.308675	1.208423	1.108330	0.974225	0.888540	0.786342	0.846424	0.689606	0.637735	0.573987	0.489074	0.438620	0.409016	0.368692	0.334641	0.304101	0.281848	0.260283	0.242625	0.227755	0.214291	0.204669	0.193917	0.185794	0.185200	0.170281	0.170424	651977.000000	9.705702	10.164572	0.553917	0.517395	0.014544	3.502022	45.433201	7.067078	0.014377	0.057071
482838.000000	26.000000	-0.057107	-0.004457	-0.003672	0.001497	0.000922	0.001500	0.001339	-0.001082	1.229088	1.221415	1.155596	1.103572	0.995743	1.028629	1.009858	0.977984	0.957326	0.902253	0.892299	0.891964	0.877003	0.895180	0.913489	0.994671	1.069809	1.100680	1.023673	0.916885	0.854522	0.832157	0.789288	0.789332	0.782633	0.764188	0.752083	0.731330	0.717801	0.697152	0.710405	0.690613	0.669510	0.648794	0.622719	0.589754	0.570640	0.545937	0.523476	0.500042	0.472171	0.453448	0.434337	0.416075	0.399939	0.386805	0.375294	0.365382	0.353008	0.341551	482838.000000	10.352078	10.748991	1.741271	0.803680	0.020070	4.047711	78.422813	7.666902	0.033830	0.168205
473662.000000	47.000000	-0.055312	0.002198	0.001574	0.001138	-0.000718	0.000494	0.001100	-0.001155	1.689328	1.766668	1.706711	1.668923	1.505567	1.624190	1.627418	1.590786	1.571791	1.499273	1.496223	1.496390	1.480529	1.497688	1.519182	1.610335	1.688493	1.718977	1.630976	1.513217	1.431161	1.366590	1.312518	1.276087	1.246949	1.211129	1.170321	1.126944	1.092434	1.052671	1.029900	0.992803	0.962477	0.930356	0.899674	0.854171	0.827574	0.798547	0.768292	0.739039	0.705592	0.678279	0.654849	0.630821	0.605482	0.588021	0.569568	0.554716	0.537793	0.517731	473662.000000	10.551067	11.010432	4.393143	0.434551	0.027937	3.811975	123.414085	7.936444	0.096233	0.416370
396573.000000	25.000000	-0.030597	0.049578	0.008218	-0.005166	0.000782	-0.003457	0.000965	-0.001540	1.503895	1.737878	1.676865	1.662948	1.458278	1.705057	1.812734	1.769610	1.784766	1.687203	1.696075	1.768628	1.747178	1.768573	1.751173	1.856240	1.867662	1.909388	1.829536	1.802252	1.757173	1.507994	1.475031	1.289406	1.194894	1.106161	0.987519	0.914684	0.831966	0.854747	0.727666	0.685002	0.638579	0.586030	0.550280	0.520076	0.493364	0.467931	0.444919	0.424879	0.402343	0.386054	0.370266	0.355030	0.340960	0.329156	0.320247	0.312706	0.300570	0.292806	396573.000000	10.277165	9.667077	0.527870	0.479372	0.045240	3.047658	10.549943	7.297585	0.018090	0.051363
653567.000000	37.000000	0.017927	-0.002585	-0.013591	0.010553	-0.003825	-0.007135	0.000054	-0.001877	0.828945	0.815695	0.753237	0.704394	0.630357	0.627574	0.597069	0.563373	0.536958	0.498098	0.474526	0.456158	0.438360	0.434008	0.444770	0.498371	0.558443	0.571732	0.500085	0.408784	0.344821	0.300887	0.271830	0.253615	0.241006	0.222173	0.206860	0.190010	0.175932	0.159373	0.150117	0.138299	0.127001	0.118422	0.108893	0.097860	0.090168	0.080852	0.074210	0.067832	0.060597	0.056190	0.053121	0.050739	0.049197	0.049010	0.050317	0.050888	0.050866	0.050139	653567.000000	9.565243	10.266207	0.451775	0.207419	0.016468	3.956431	59.513176	7.167515	0.009187	0.047231
515699.000000	0.000000	-0.053720	-0.001886	-0.011485	0.002503	0.001298	0.001350	0.001082	-0.001234	0.957139	0.884743	0.818428	0.774552	0.707232	0.678635	0.682058	0.668289	0.660594	0.637789	0.627273	0.605404	0.607226	0.629715	0.665213	0.732583	0.812837	0.826881	0.753020	0.638285	0.591253	0.602285	0.559055	0.568192	0.565237	0.550803	0.535337	0.511031	0.497387	0.487099	0.485285	0.464980	0.445892	0.424426	0.403922	0.379408	0.363885	0.345582	0.328334	0.313118	0.294593	0.280724	0.267070	0.252904	0.239262	0.226618	0.216017	0.206674	0.196639	0.187131	515699.000000	10.520202	10.710769	0.161415	0.000000	0.012850	3.365073	78.917847	7.558009	0.004537	0.015343
207642.000000	46.000000	-0.015304	-0.004525	-0.005696	0.002108	0.009029	-0.002019	0.000369	-0.001459	1.549398	1.484104	1.392657	1.308271	1.226563	1.174618	1.110665	1.057808	1.014771	0.963943	0.930462	0.901620	0.882406	0.884220	0.911238	0.989557	1.072143	1.086369	0.987031	0.868486	0.772546	0.669740	0.625022	0.570654	0.536181	0.501357	0.464023	0.432622	0.405046	0.388878	0.361763	0.339771	0.317028	0.298722	0.278394	0.260550	0.245408	0.230632	0.216167	0.203025	0.190621	0.180551	0.170492	0.160723	0.151979	0.144413	0.137050	0.129916	0.123261	0.117362	207642.000000	11.494439	10.946687	2.860490	0.052812	0.011403	14.567667	58.133942	9.477256	0.004291	0.248859
383105.000000	37.000000	-0.041029	-0.033456	-0.001126	-0.003794	-0.021219	-0.002450	0.000636	-0.001135	0.221926	0.214705	0.197931	0.185687	0.170663	0.164910	0.156358	0.147376	0.140996	0.133279	0.126662	0.121227	0.109122	0.100374	0.095373	0.099311	0.106140	0.107369	0.098931	0.084181	0.073654	0.081292	0.074641	0.079177	0.076266	0.075972	0.074611	0.071298	0.069798	0.058838	0.064569	0.061140	0.059529	0.057931	0.055443	0.051827	0.049787	0.047454	0.045213	0.043106	0.040324	0.038154	0.036271	0.034071	0.031985	0.030267	0.028778	0.027335	0.026060	0.024522	383105.000000	11.137118	11.031873	0.001042	0.000000	0.010559	9.001808	313.266083	6.875889	0.000004	0.000094
244345.000000	13.000000	0.003723	-0.093637	-0.040805	-0.009164	-0.002240	0.000446	0.001670	-0.000849	1.168929	1.406087	1.386311	1.402994	1.013616	1.453222	1.532611	1.504584	1.499032	1.409634	1.346467	1.324012	1.123492	1.038224	0.925953	0.913370	0.784392	0.732968	0.653242	0.646634	0.632008	0.412550	0.381836	0.341484	0.325316	0.309223	0.290486	0.272430	0.262264	0.252454	0.254701	0.243548	0.235136	0.225189	0.214502	0.201038	0.195243	0.185961	0.179468	0.172637	0.162163	0.156521	0.149894	0.143040	0.137126	0.131957	0.127960	0.125472	0.121998	0.118583	244345.000000	9.582868	7.794048	0.013977	0.013977	0.037993	2.399384	1.562139	6.789261	0.000773	0.001459
684848.000000	26.000000	-0.033518	-0.007708	-0.000638	-0.000911	0.001455	-0.001136	0.000624	-0.001273	1.330369	1.303091	1.219306	1.162606	1.112837	1.057992	1.010430	0.960619	0.925101	0.881235	0.848780	0.832855	0.816473	0.810684	0.827278	0.886553	0.944970	0.959353	0.880288	0.783939	0.707176	0.643258	0.603211	0.571513	0.545136	0.519605	0.493544	0.465835	0.443582	0.404979	0.392414	0.373992	0.357720	0.345467	0.329522	0.308541	0.296952	0.280555	0.267334	0.255940	0.239320	0.228566	0.219467	0.209987	0.201836	0.196548	0.192302	0.187088	0.182410	0.175755	684848.000000	9.323545	9.870911	0.213887	0.086470	0.020047	1.447881	34.861427	6.632295	0.032477	0.022941
481068.000000	2.000000	-0.018564	-0.020361	-0.008166	0.000086	0.003491	-0.001770	0.000297	-0.001372	0.818860	0.766413	0.708464	0.661150	0.626181	0.577429	0.543062	0.511397	0.486234	0.460556	0.436968	0.420176	0.407694	0.402604	0.415150	0.450053	0.495934	0.504258	0.448457	0.381367	0.332088	0.298564	0.276061	0.261850	0.251654	0.237322	0.224161	0.210740	0.199105	0.178921	0.174192	0.164995	0.156845	0.150411	0.141827	0.131448	0.124327	0.117439	0.110573	0.104562	0.097331	0.092448	0.089174	0.085271	0.083153	0.082455	0.081841	0.081631	0.080852	0.079267	481068.000000	9.068087	9.543482	0.141404	0.049707	0.015780	2.905814	11.519325	6.932321	0.005331	0.015594
521827.000000	36.000000	-0.016926	-0.007085	0.006202	-0.007841	0.002447	-0.002994	0.000230	-0.001328	3.512723	3.432347	3.227726	3.083541	3.143039	2.845563	2.683769	2.555732	2.462329	2.364736	2.279210	2.238085	2.186528	2.145591	2.151367	2.245117	2.308578	2.308842	2.155718	2.018361	1.850867	1.588104	1.506101	1.363917	1.278143	1.195999	1.098968	1.026838	0.958583	0.925792	0.849857	0.801804	0.756728	0.707160	0.664041	0.624779	0.590328	0.554852	0.523891	0.494606	0.467703	0.441782	0.420466	0.399802	0.378893	0.363088	0.347059	0.334854	0.320150	0.306427	521827.000000	10.126534	10.746538	0.904048	0.402621	0.027896	1.789832	141.165207	7.153763	0.089829	0.089275
396704.000000	8.000000	0.008478	-0.006172	0.003464	0.000499	0.009530	-0.004919	-0.000084	-0.001568	2.529226	2.407126	2.276731	2.149367	2.045813	1.942317	1.828985	1.740859	1.664592	1.590581	1.529093	1.485473	1.441148	1.424555	1.443950	1.530898	1.590650	1.587678	1.451228	1.333047	1.202696	0.969591	0.918574	0.791239	0.730109	0.668724	0.598747	0.552434	0.504776	0.517799	0.455256	0.429098	0.396710	0.361287	0.335353	0.315225	0.292574	0.275090	0.255657	0.240263	0.225588	0.213453	0.200502	0.189345	0.179794	0.169795	0.161321	0.152232	0.143344	0.136445	396704.000000	10.990586	10.961656	1.463758	0.092622	0.023386	9.532673	170.851837	8.084119	0.005127	0.133183
299401.000000	45.000000	-0.025699	-0.012821	0.000076	0.001081	-0.001502	-0.002315	0.000497	-0.001322	1.251531	1.207382	1.131042	1.069874	1.003744	0.965879	0.919735	0.874346	0.841078	0.796373	0.762483	0.741198	0.713998	0.704994	0.717253	0.770670	0.832013	0.846948	0.764743	0.666248	0.590416	0.529580	0.496463	0.469212	0.447649	0.425742	0.401491	0.378301	0.359686	0.320703	0.308678	0.291135	0.279270	0.271301	0.258091	0.239662	0.231486	0.218620	0.207485	0.197232	0.184451	0.175616	0.170843	0.164895	0.158945	0.157891	0.157906	0.157562	0.156581	0.152477	299401.000000	9.852433	9.690209	0.653500	0.244353	0.021120	1.601600	17.392399	6.924850	0.081094	0.066329
457477.000000	41.000000	0.077240	-0.025409	-0.020595	0.030257	0.004429	-0.011997	-0.000838	-0.002334	0.072378	0.066161	0.059878	0.055072	0.050996	0.046882	0.046365	0.044290	0.042303	0.039849	0.037198	0.034398	0.032129	0.031135	0.031853	0.035416	0.040683	0.041059	0.034519	0.026921	0.021589	0.018134	0.016164	0.014871	0.013962	0.012840	0.011669	0.010655	0.009601	0.008681	0.007897	0.007149	0.006499	0.005887	0.005097	0.004769	0.004352	0.003938	0.003596	0.003386	0.003102	0.002918	0.002784	0.002642	0.002583	0.002482	0.002407	0.002322	0.002309	0.002288	457477.000000	10.678695	11.084456	0.003160	0.000000	0.011822	3.665320	168.966599	6.958816	0.000075	0.000296
472288.000000	2.000000	-0.047218	-0.008028	0.004458	-0.004169	-0.000390	-0.000071	0.000794	-0.001117	1.935608	1.900173	1.809024	1.743407	1.733881	1.629337	1.561395	1.494263	1.449928	1.406260	1.362230	1.345474	1.326662	1.311389	1.324858	1.377905	1.432189	1.442193	1.360331	1.262510	1.175499	1.101725	1.055740	1.017053	0.985175	0.949433	0.914134	0.875218	0.844858	0.780685	0.744479	0.722196	0.704924	0.687065	0.665388	0.634311	0.616741	0.593033	0.573573	0.552125	0.529393	0.511402	0.499974	0.485618	0.477017	0.472477	0.469068	0.464661	0.459840	0.451678	472288.000000	10.015336	11.082832	5.048184	2.242052	0.017949	2.366416	137.067322	7.555166	0.286948	0.504045
450473.000000	30.000000	-0.015472	0.040569	-0.008280	-0.002967	-0.008154	-0.005190	0.000763	-0.001768	1.210303	1.281380	1.220285	1.188055	1.069939	1.150363	1.152641	1.106806	1.088662	1.027969	1.013785	1.017415	0.999878	1.003517	1.006082	1.078118	1.133951	1.160970	1.082829	0.987053	0.916467	0.840757	0.801722	0.746391	0.714612	0.670626	0.615653	0.574061	0.525544	0.509884	0.443153	0.411435	0.378413	0.338448	0.307888	0.282015	0.256778	0.232125	0.211457	0.193966	0.176726	0.162428	0.152151	0.141366	0.134973	0.130207	0.126596	0.124958	0.117313	0.116041	450473.000000	10.322517	11.178123	2.552751	1.338254	0.018060	5.142458	119.373634	7.943267	0.030727	0.247299
313308.000000	40.000000	0.066717	0.003393	0.029658	-0.013234	0.010308	-0.012390	-0.001237	-0.001844	4.160451	4.078445	3.898371	3.711028	3.800336	3.451654	3.224315	3.062629	2.941502	2.822427	2.729009	2.688689	2.598017	2.515086	2.473620	2.528412	2.477933	2.440481	2.273798	2.248137	2.101001	1.543152	1.495743	1.189986	1.063619	0.946531	0.798725	0.715862	0.628108	0.676865	0.530434	0.491173	0.445218	0.390003	0.358174	0.335048	0.311665	0.289592	0.271900	0.256082	0.242244	0.227252	0.217367	0.207451	0.198644	0.190397	0.184598	0.180464	0.172220	0.168773	313308.000000	10.254680	9.534533	0.432228	0.385415	0.022619	3.216745	7.046966	7.315179	0.013296	0.042149
687801.000000	5.000000	-0.000238	-0.013934	-0.012318	0.000943	0.006100	-0.003388	0.000058	-0.001578	0.557284	0.532332	0.488372	0.454933	0.425049	0.399066	0.375462	0.351078	0.333827	0.313117	0.296746	0.286604	0.277065	0.274858	0.284063	0.312735	0.346764	0.354867	0.313207	0.264862	0.228612	0.201174	0.184313	0.170849	0.161251	0.150060	0.139126	0.129548	0.119831	0.106608	0.101150	0.093834	0.088356	0.083973	0.078425	0.071701	0.067869	0.063291	0.058721	0.054794	0.050398	0.047851	0.046452	0.044914	0.043525	0.043831	0.044365	0.044347	0.044436	0.042886	687801.000000	9.169353	10.049742	0.246950	0.062427	0.008998	4.635140	23.510078	6.905330	0.003659	0.026932
508266.000000	11.000000	0.061989	0.034395	-0.017878	-0.007300	-0.005587	-0.012431	-0.000614	-0.002394	1.916758	1.859909	1.750403	1.658982	1.545705	1.497707	1.420491	1.354658	1.296222	1.229465	1.174729	1.129880	1.094896	1.085589	1.114549	1.209777	1.318989	1.344379	1.208871	1.036076	0.897301	0.781265	0.718113	0.658143	0.617251	0.568481	0.514773	0.470979	0.425399	0.392968	0.348162	0.313364	0.278519	0.243474	0.215302	0.186005	0.161526	0.136054	0.113345	0.094216	0.076671	0.064186	0.052664	0.045850	0.041098	0.040307	0.041056	0.041569	0.039138	0.037389	508266.000000	10.416387	10.936250	6.412067	2.247155	0.019454	6.680299	84.211693	8.037403	0.045736	0.615575
532216.000000	1.000000	0.095489	0.107368	-0.006420	-0.024130	-0.021548	-0.020271	-0.000761	-0.002976	0.644276	0.692472	0.647668	0.621834	0.580628	0.587931	0.585627	0.550303	0.532758	0.499293	0.483069	0.488363	0.479080	0.471534	0.472714	0.506343	0.526497	0.540960	0.497562	0.455082	0.414572	0.364943	0.344228	0.310251	0.287420	0.263977	0.233723	0.208360	0.184132	0.163999	0.127376	0.114908	0.100747	0.085094	0.073448	0.062536	0.053786	0.043919	0.036681	0.029932	0.024052	0.019293	0.016896	0.015178	0.014354	0.016134	0.017802	0.019918	0.019211	0.020031	532216.000000	10.105821	10.803324	1.296288	0.311653	0.016250	7.227902	50.032570	7.767994	0.007898	0.128271
509908.000000	30.000000	-0.052917	0.001978	0.001733	0.000250	-0.001340	0.000176	0.001049	-0.001170	1.930291	1.979669	1.916115	1.867618	1.737211	1.806943	1.799153	1.758280	1.734804	1.670878	1.650152	1.638395	1.615488	1.623355	1.646896	1.731746	1.820662	1.846454	1.746661	1.614812	1.521350	1.447470	1.393209	1.352388	1.319821	1.276407	1.226569	1.182702	1.136443	1.120755	1.081931	1.045152	1.006567	0.962482	0.923145	0.879245	0.847299	0.811619	0.780286	0.748754	0.714362	0.686416	0.661280	0.634093	0.610869	0.591489	0.572528	0.557268	0.536955	0.519415	509908.000000	10.396799	10.853631	1.711774	0.516006	0.027345	3.236526	106.024689	7.671476	0.052016	0.164644
37640.000000	44.000000	0.035824	0.008699	0.040338	0.014502	0.002906	-0.011459	-0.000257	-0.001704	3.398898	3.402694	3.274088	3.171386	2.946182	2.970702	2.893911	2.817877	2.745387	2.651725	2.580691	2.505308	2.419240	2.378673	2.354777	2.422617	2.306602	2.218010	2.035307	2.014393	1.904069	1.296805	1.242323	0.970531	0.879974	0.785947	0.670580	0.606208	0.545376	0.632362	0.537715	0.506006	0.465257	0.413850	0.383533	0.358863	0.337847	0.319567	0.302345	0.288228	0.271072	0.259743	0.248606	0.237068	0.227401	0.216785	0.210728	0.208539	0.201168	0.197851	37640.000000	10.470566	9.919383	0.735522	0.734994	0.027632	5.364022	26.904837	7.424576	0.008137	0.070247
119297.000000	1.000000	0.001095	-0.100686	-0.076835	-0.011228	0.021289	0.006626	0.002760	-0.000698	0.286863	0.344714	0.345566	0.372267	0.250054	0.388429	0.445831	0.449421	0.458220	0.428204	0.423220	0.405202	0.344694	0.308938	0.266769	0.258651	0.201831	0.182054	0.155827	0.152104	0.147756	0.094038	0.085747	0.083796	0.080110	0.078407	0.076332	0.071557	0.070643	0.061277	0.067287	0.064210	0.062922	0.061976	0.059729	0.055173	0.054006	0.052358	0.050453	0.048696	0.045781	0.043766	0.042267	0.040218	0.038808	0.037045	0.036453	0.035617	0.035045	0.033475	119297.000000	9.723238	7.393598	0.008299	0.008299	0.047470	2.053893	0.835989	5.420294	0.000626	0.000854
291377.000000	31.000000	0.034525	-0.047604	0.008400	-0.012860	-0.013355	-0.009480	-0.000945	-0.001533	3.720940	3.799466	3.567980	3.268097	3.250447	2.995831	2.635583	2.431249	2.275427	2.113457	2.024510	1.996247	1.881965	1.807989	1.772556	1.846376	1.825584	1.808981	1.648734	1.571465	1.415835	1.029062	0.970736	0.816846	0.750249	0.688097	0.619027	0.569760	0.525773	0.522086	0.473793	0.445641	0.416830	0.386417	0.360704	0.337022	0.318617	0.298674	0.280872	0.266251	0.249883	0.235531	0.224227	0.210821	0.201802	0.191766	0.184378	0.176992	0.169978	0.163262	291377.000000	10.049359	9.454255	0.243073	0.239180	0.025158	3.041690	7.965382	7.291966	0.008363	0.024188
392418.000000	38.000000	-0.006863	0.002388	-0.002883	0.002842	-0.001344	-0.004634	0.000346	-0.001587	1.092573	1.092467	1.017783	0.960305	0.882142	0.878079	0.852150	0.802464	0.773813	0.726886	0.698345	0.687668	0.667258	0.660706	0.666676	0.726376	0.784362	0.801970	0.721534	0.634197	0.564190	0.493999	0.461661	0.425243	0.400346	0.374467	0.343499	0.318058	0.295620	0.269695	0.247423	0.230518	0.216417	0.202518	0.188367	0.171200	0.162486	0.151418	0.142134	0.133893	0.122694	0.116577	0.111703	0.107252	0.102683	0.101253	0.100863	0.101939	0.100289	0.098688	392418.000000	10.548647	11.217483	2.189879	0.506641	0.019678	7.823767	149.507492	8.158513	0.011388	0.207598
694306.000000	39.000000	-0.009037	0.001700	-0.009639	0.001257	0.002232	-0.003517	0.000350	-0.001592	0.958750	0.932837	0.871174	0.820666	0.752694	0.735928	0.703340	0.667504	0.639905	0.605260	0.580646	0.565823	0.549408	0.549826	0.566570	0.617665	0.678464	0.692294	0.622707	0.535561	0.471243	0.421414	0.390866	0.365928	0.346925	0.324997	0.301778	0.280811	0.261579	0.242948	0.226586	0.210830	0.195459	0.182413	0.169216	0.153605	0.143036	0.132472	0.121802	0.112253	0.103424	0.096266	0.091120	0.086469	0.081867	0.079891	0.078031	0.076268	0.073864	0.071157	694306.000000	9.440061	9.820845	0.214050	0.096728	0.013725	2.901163	20.239983	6.911150	0.008095	0.022675
491401.000000	42.000000	-0.053267	-0.001866	0.004522	-0.000281	0.000176	0.000381	0.001000	-0.001119	1.674595	1.711171	1.652996	1.607924	1.520577	1.535642	1.526722	1.477551	1.451326	1.404579	1.379798	1.369717	1.355174	1.352217	1.377279	1.441626	1.502607	1.525172	1.439324	1.340827	1.264643	1.194720	1.150121	1.106219	1.077513	1.041121	1.002142	0.963426	0.929993	0.889200	0.864310	0.836840	0.814306	0.790311	0.766580	0.735244	0.714366	0.690681	0.672584	0.653807	0.626778	0.609113	0.595086	0.576116	0.562201	0.551844	0.542582	0.536388	0.526430	0.513614	491401.000000	10.463387	11.004867	5.124024	1.511618	0.019797	7.784436	54.136051	8.157133	0.026916	0.489710
164839.000000	11.000000	0.023601	0.007574	0.020132	-0.005851	0.004868	-0.008246	-0.000332	-0.001640	4.494125	4.286713	4.100977	3.952918	3.890280	3.645192	3.486042	3.377528	3.272197	3.209867	3.077013	2.989958	2.878474	2.807895	2.794177	2.854422	2.827055	2.789043	2.604209	2.533829	2.378565	1.868157	1.811113	1.523260	1.384373	1.258942	1.103285	1.003963	0.895450	0.934733	0.774754	0.725712	0.664650	0.588453	0.542351	0.510743	0.475237	0.443215	0.414865	0.392859	0.368854	0.349722	0.335631	0.321916	0.307317	0.298661	0.291200	0.291900	0.275776	0.274720	164839.000000	10.176229	9.777555	0.963191	0.938411	0.031377	4.463163	11.186846	7.681872	0.015391	0.094651
