galaxy_id	los	IOB1	IOB2	IOB3	IOB4	IOB5	IOB6	IOB7	IOB8	A_1000A	A_1047A	A_1096A	A_1148A	A_1203A	A_1260A	A_1320A	A_1382A	A_1448A	A_1516A	A_1588A	A_1663A	A_1742A	A_1825A	A_1911A	A_2002A	A_2097A	A_2196A	A_2300A	A_2409A	A_2523A	A_2643A	A_2768A	A_2899A	A_3036A	A_3180A	A_3331A	A_3489A	A_3654A	A_3827A	A_4008A	A_4198A	A_4397A	A_4605A	A_4824A	A_5052A	A_5291A	A_5542A	A_5805A	A_6080A	A_6368A	A_6669A	A_6985A	A_7316A	A_7663A	A_8026A	A_8406A	A_8804A	A_9221A	A_9658A	galaxy_id	logMstar [Msun]	logMgas [Msun]	SFR [Msun/yr]	SFR_compact [Msun/yr]	Zgas [mass fraction]	Rstar [kpc]	Rgas [kpc]	logMdust [Msun]	Sigma_SFR [Msun/yr/kpc^2]	sSFR [1/yr]
629601.000000	14.000000	-0.026453	-0.007511	0.001497	0.000120	0.000616	0.000784	0.001579	0.000112	2.520780	2.413679	2.299303	2.204807	2.153748	2.046485	1.951493	1.868929	1.767916	1.637349	1.490209	1.345012	1.202992	1.079707	0.973703	0.892143	0.822558	0.770364	0.723343	0.692650	0.658169	0.598665	0.572251	0.526467	0.496104	0.467725	0.436535	0.410603	0.386515	0.372027	0.346777	0.329804	0.313693	0.296722	0.283217	0.269519	0.257477	0.244633	0.233812	0.223393	0.211333	0.201389	0.191564	0.181643	0.172133	0.164747	0.156902	0.150102	0.142560	0.135637	629601.000000	9.923863	10.297105	0.590785	0.177955	0.016240	3.914414	41.935669	7.373635	0.012273	0.059532
504002.000000	30.000000	-0.086839	-0.005743	0.000061	-0.000463	0.000005	-0.000443	0.003612	-0.001191	1.424085	1.395931	1.338634	1.293367	1.210987	1.226682	1.202615	1.163684	1.113894	1.027600	0.949241	0.865165	0.780775	0.711274	0.645932	0.605427	0.566506	0.534886	0.501263	0.472860	0.450963	0.429406	0.411208	0.394620	0.379055	0.362187	0.346209	0.330734	0.317764	0.303061	0.290793	0.278984	0.267952	0.256328	0.245729	0.233406	0.223057	0.213311	0.203552	0.192863	0.182329	0.173650	0.165324	0.155901	0.147523	0.140288	0.132821	0.126244	0.119949	0.114096	504002.000000	10.005462	10.725369	1.090829	0.213791	0.017272	5.852507	95.483856	7.646364	0.010137	0.109023
395623.000000	19.000000	0.008388	0.009527	0.003626	-0.001784	0.000079	0.002223	0.007921	-0.006102	1.981667	2.129229	2.068414	2.047782	1.851307	2.012788	2.030593	1.957594	1.896489	1.744579	1.627844	1.500449	1.299962	1.137528	0.980132	0.877949	0.710262	0.635114	0.575465	0.587249	0.568621	0.412754	0.389289	0.357389	0.338669	0.326312	0.312109	0.297844	0.286702	0.266194	0.268117	0.255594	0.246746	0.238163	0.227817	0.215302	0.207142	0.196972	0.187092	0.177574	0.167872	0.158899	0.150161	0.140894	0.132469	0.125054	0.117822	0.111429	0.105378	0.099121	395623.000000	10.998958	10.826593	0.109414	0.000000	0.028799	10.654915	277.210693	7.817891	0.000307	0.009948
545872.000000	26.000000	0.012351	0.018378	0.001560	-0.001007	0.001799	0.000403	0.000800	0.001863	4.415575	4.216984	3.997492	3.812250	4.039855	3.532741	3.303615	3.142148	2.971643	2.838357	2.621135	2.450810	2.259448	2.035535	1.868490	1.710661	1.572857	1.473111	1.394129	1.376016	1.301076	1.125205	1.097442	0.977412	0.899250	0.838957	0.759775	0.703261	0.646423	0.626229	0.541617	0.511230	0.482868	0.444773	0.422188	0.401312	0.381621	0.361572	0.345560	0.329556	0.313462	0.299790	0.286979	0.276322	0.262579	0.251202	0.242145	0.235165	0.225756	0.219935	545872.000000	10.016273	10.496235	1.034241	0.972498	0.022743	2.196265	94.956139	7.144468	0.068250	0.103256
666243.000000	5.000000	0.005986	0.011766	0.002567	-0.000382	0.000977	0.001579	0.002299	-0.000739	0.651358	0.670924	0.632330	0.611865	0.594543	0.582088	0.572882	0.539689	0.516380	0.474784	0.436693	0.411089	0.372302	0.330417	0.290409	0.263803	0.236538	0.219734	0.200800	0.189133	0.177388	0.162405	0.155776	0.144523	0.135586	0.128988	0.119520	0.111701	0.103219	0.089598	0.079212	0.074939	0.072301	0.070218	0.067591	0.063534	0.062171	0.059372	0.057390	0.055729	0.052982	0.050955	0.049515	0.048474	0.045828	0.045182	0.044181	0.043491	0.043123	0.041199	666243.000000	9.160223	10.213196	0.381866	0.157956	0.011489	1.758445	41.465965	6.763829	0.039310	0.041687
671524.000000	42.000000	0.075508	-0.066097	0.001196	-0.000457	0.002329	0.002063	0.002350	-0.003859	0.531869	0.528498	0.497204	0.477837	0.450640	0.438812	0.427157	0.401045	0.376346	0.338500	0.299056	0.260090	0.218512	0.179231	0.146308	0.120892	0.101694	0.089177	0.077927	0.070378	0.065608	0.060169	0.057899	0.054892	0.053286	0.050659	0.048533	0.046965	0.044998	0.039900	0.039767	0.038731	0.037973	0.037897	0.037021	0.034879	0.034581	0.033297	0.032748	0.031744	0.029832	0.029553	0.028614	0.027379	0.026293	0.025724	0.024777	0.024448	0.024178	0.023506	671524.000000	9.401863	10.013726	0.159899	0.036331	0.016052	1.289783	56.651165	6.532288	0.030596	0.017007
310568.000000	27.000000	0.253836	0.005885	0.003451	0.001194	0.001704	0.000289	-0.004835	0.002741	1.962016	1.923229	1.842730	1.749119	1.696040	1.643843	1.538476	1.450873	1.355663	1.236462	1.122091	1.017906	0.889247	0.776624	0.679154	0.611466	0.545164	0.506618	0.475906	0.470735	0.446223	0.362035	0.351627	0.293461	0.263537	0.235836	0.204992	0.185676	0.163155	0.168466	0.133950	0.125816	0.114874	0.103360	0.095178	0.089928	0.083687	0.078665	0.073535	0.069907	0.065876	0.062228	0.058914	0.055952	0.053215	0.050210	0.047439	0.045124	0.042544	0.040408	310568.000000	10.789937	10.334142	1.173470	0.014094	0.017570	7.753873	37.689438	8.048617	0.006213	0.108756
526610.000000	13.000000	-0.110777	0.036781	0.000519	0.000975	-0.000514	-0.000513	0.001237	0.000136	1.613393	1.683095	1.620509	1.595826	1.515422	1.556273	1.571550	1.517311	1.491128	1.413763	1.363118	1.335132	1.281715	1.224630	1.162543	1.141884	1.087596	1.070370	1.029478	1.016538	0.997169	0.933580	0.916084	0.853887	0.815749	0.776138	0.716739	0.676277	0.624065	0.622664	0.533176	0.508226	0.478717	0.434514	0.407363	0.385992	0.365688	0.344349	0.326988	0.313892	0.297453	0.285660	0.276268	0.264288	0.255799	0.244656	0.238033	0.238126	0.226031	0.225975	526610.000000	10.194417	10.777164	3.257954	2.354137	0.017197	4.609643	81.815445	7.662643	0.048805	0.319582
452199.000000	24.000000	-0.011136	-0.000064	0.002153	-0.000091	0.000699	0.000946	0.001593	0.000516	1.546363	1.517268	1.450624	1.397340	1.341277	1.308606	1.266742	1.211358	1.146934	1.054897	0.964178	0.873307	0.778819	0.694554	0.620539	0.570198	0.526261	0.489030	0.458281	0.435934	0.408662	0.373721	0.354660	0.327378	0.306934	0.289807	0.269303	0.253912	0.239364	0.228713	0.213408	0.202088	0.191048	0.179715	0.170279	0.161532	0.152463	0.144187	0.136732	0.128984	0.121289	0.114769	0.108444	0.101812	0.096815	0.090696	0.085633	0.080532	0.075703	0.071446	452199.000000	10.700571	11.122813	2.800226	0.000000	0.014103	6.780583	76.780426	8.208694	0.019387	0.261689
557760.000000	3.000000	-0.023695	-0.007934	0.001250	-0.001038	0.001332	0.001005	0.003435	-0.001623	1.784050	1.784525	1.700914	1.641937	1.574107	1.538038	1.501324	1.432473	1.363542	1.267632	1.150486	1.038875	0.926400	0.818218	0.727059	0.657682	0.595692	0.550792	0.507969	0.476621	0.444397	0.409640	0.389434	0.364393	0.342556	0.325629	0.308200	0.289655	0.277172	0.249989	0.240412	0.229339	0.220016	0.212658	0.205680	0.194421	0.188008	0.180553	0.172952	0.166726	0.156839	0.150296	0.144104	0.136703	0.130876	0.125009	0.120730	0.116159	0.111921	0.106244	557760.000000	10.113914	10.443186	1.084386	0.254149	0.028197	3.277469	40.052513	7.641264	0.032133	0.107217
537545.000000	9.000000	-0.050259	-0.005278	-0.000011	0.000172	0.000920	-0.000046	0.001147	-0.000330	2.453664	2.329383	2.211199	2.122542	2.028609	1.954869	1.907573	1.843530	1.752311	1.631746	1.492031	1.337790	1.198781	1.083246	0.976546	0.895284	0.824803	0.772886	0.727627	0.696587	0.683711	0.640943	0.624386	0.576654	0.551082	0.520671	0.478964	0.451743	0.419566	0.468686	0.415659	0.397867	0.371448	0.336797	0.315149	0.302428	0.286193	0.271776	0.258969	0.248951	0.236727	0.226458	0.218237	0.209174	0.200979	0.192536	0.184487	0.180239	0.170416	0.168428	537545.000000	10.412201	10.480649	0.446738	0.433744	0.032121	4.112944	82.454025	7.534763	0.008406	0.042905
534455.000000	21.000000	-0.016230	0.041175	0.001856	0.000734	0.000681	0.000358	-0.000561	0.001453	4.549177	4.477260	4.280308	4.131570	3.931985	3.908796	3.806061	3.648771	3.507833	3.262456	3.077705	2.885369	2.653202	2.450603	2.256538	2.126105	1.975820	1.886681	1.796942	1.763792	1.702741	1.507545	1.478286	1.316701	1.222978	1.138754	1.020990	0.943347	0.856922	0.902422	0.756630	0.714192	0.660084	0.587745	0.544507	0.519633	0.483370	0.454260	0.429318	0.406747	0.385204	0.367117	0.351839	0.335226	0.321355	0.306344	0.295002	0.287659	0.271057	0.266379	534455.000000	10.306840	10.650605	1.790694	1.650145	0.021753	4.078292	99.408951	7.406458	0.034270	0.173738
607493.000000	42.000000	0.045929	-0.053608	0.000432	-0.001333	0.002171	0.001562	0.004012	-0.004366	1.306848	1.290214	1.226598	1.172636	1.089990	1.092195	1.061875	1.010089	0.951126	0.853674	0.760598	0.660923	0.557481	0.465900	0.385458	0.327473	0.281397	0.248562	0.220149	0.197320	0.180769	0.173193	0.160805	0.155058	0.149622	0.142233	0.138325	0.132111	0.127847	0.115558	0.115667	0.111172	0.107927	0.106760	0.103359	0.097804	0.094633	0.092074	0.088907	0.085461	0.081171	0.078382	0.075683	0.072137	0.069738	0.066874	0.065115	0.062255	0.061339	0.058648	607493.000000	9.928185	10.447263	1.464433	0.218127	0.020637	2.630126	52.732456	7.379414	0.067385	0.147503
534773.000000	25.000000	-0.021514	0.002197	0.001827	-0.000924	0.000613	0.001006	0.005148	-0.004557	3.237110	3.269906	3.136901	3.035773	2.777641	2.896971	2.812124	2.708459	2.591305	2.402092	2.228545	2.047322	1.824851	1.639830	1.446911	1.313550	1.165854	1.068366	0.987960	0.954834	0.920459	0.765624	0.735381	0.647461	0.606189	0.570146	0.526727	0.497172	0.470366	0.476954	0.449118	0.432021	0.412102	0.391747	0.375108	0.358692	0.345350	0.333320	0.321038	0.309976	0.296221	0.285789	0.276081	0.263408	0.252684	0.243849	0.235661	0.229409	0.220236	0.213208	534773.000000	10.416847	10.455417	0.387816	0.305024	0.035355	2.428005	87.369217	7.238994	0.020940	0.037230
507377.000000	22.000000	-0.078046	0.044552	0.002712	0.000131	-0.000296	-0.000139	0.002882	-0.001093	2.057568	2.203354	2.129097	2.093424	1.986914	2.075428	2.085444	2.012622	1.979042	1.865652	1.799712	1.744961	1.648155	1.543940	1.433397	1.359802	1.269401	1.216009	1.150068	1.116327	1.072201	0.979469	0.949608	0.871314	0.821047	0.774569	0.709763	0.663163	0.611353	0.609410	0.537336	0.511551	0.479016	0.434938	0.410016	0.389023	0.366167	0.345122	0.327033	0.311534	0.293855	0.280687	0.268150	0.254821	0.243226	0.231980	0.222647	0.218083	0.205588	0.200561	507377.000000	10.328247	10.961614	2.332709	1.732849	0.022671	5.578878	77.986931	7.864873	0.023857	0.225857
648996.000000	22.000000	0.207621	-0.042366	0.002006	0.002812	0.003043	0.002113	-0.007541	0.002878	0.847234	0.819312	0.769983	0.731211	0.683068	0.669215	0.644729	0.607963	0.567159	0.504318	0.446388	0.390316	0.331915	0.282090	0.237547	0.209570	0.183987	0.169054	0.154892	0.144947	0.136518	0.125713	0.120240	0.111807	0.104263	0.097204	0.089015	0.082454	0.075311	0.069784	0.059657	0.056206	0.051840	0.046482	0.043213	0.040845	0.038492	0.035578	0.033384	0.031810	0.030032	0.028827	0.027418	0.026449	0.025450	0.024488	0.023635	0.023805	0.022797	0.021778	648996.000000	9.577290	10.373455	0.861950	0.301034	0.009739	6.744337	25.008183	7.443078	0.006032	0.089999
540139.000000	13.000000	0.045812	0.023620	-0.002445	0.000633	-0.006060	0.002918	0.009499	-0.007033	0.525124	0.527494	0.513526	0.523598	0.402094	0.514328	0.583436	0.587905	0.588022	0.533636	0.493172	0.434500	0.360357	0.314360	0.259020	0.220318	0.181831	0.155661	0.134471	0.118336	0.115558	0.099513	0.091545	0.084866	0.081980	0.076166	0.073144	0.068177	0.065650	0.061081	0.062750	0.059502	0.056517	0.054506	0.052304	0.048878	0.047912	0.045369	0.044287	0.043051	0.040207	0.038405	0.037525	0.035575	0.034253	0.032822	0.032078	0.031669	0.031397	0.030339	540139.000000	10.100421	10.743046	0.198801	0.177361	0.020463	4.830208	43.607304	7.781954	0.002712	0.019682
336595.000000	25.000000	-0.022897	0.029715	-0.000087	-0.000162	0.001543	0.000511	0.000017	0.001321	3.247209	3.154215	3.020891	2.915418	2.806773	2.734300	2.665953	2.564415	2.454126	2.299837	2.124278	1.959836	1.796142	1.640171	1.515687	1.422156	1.331121	1.270346	1.212994	1.195122	1.161115	1.026465	0.999844	0.885111	0.825503	0.763499	0.688169	0.636674	0.581552	0.611592	0.518256	0.490916	0.457292	0.415193	0.389490	0.369646	0.348848	0.330151	0.312157	0.299376	0.283525	0.269909	0.260252	0.248745	0.238206	0.229615	0.222370	0.217971	0.207054	0.203553	336595.000000	10.486578	10.333676	1.164163	0.775920	0.026853	7.234007	21.979933	8.036593	0.007081	0.111015
555526.000000	27.000000	-0.040663	0.005427	0.002087	-0.000083	0.000640	0.000628	0.002389	-0.000995	2.040278	2.006747	1.909464	1.839704	1.783240	1.727753	1.680573	1.605849	1.529847	1.435994	1.325317	1.221932	1.114640	1.005294	0.909648	0.837976	0.766819	0.715585	0.667118	0.635826	0.606113	0.551452	0.527418	0.485990	0.457596	0.431273	0.399546	0.371759	0.348770	0.354247	0.326869	0.312229	0.294381	0.275122	0.259373	0.247497	0.235990	0.224572	0.214653	0.206400	0.194987	0.187701	0.179471	0.171154	0.165451	0.157320	0.151732	0.147847	0.141239	0.136811	555526.000000	10.001144	10.486330	0.968848	0.590068	0.017068	4.417029	98.331070	7.314179	0.015807	0.096874
473390.000000	7.000000	0.184386	0.006633	0.005999	0.001117	0.000137	0.000433	-0.000398	-0.001605	1.346741	1.358472	1.295379	1.246270	1.121125	1.201569	1.186316	1.139183	1.086063	0.972322	0.894413	0.805106	0.692500	0.598780	0.496225	0.431529	0.371291	0.337629	0.297697	0.273862	0.256756	0.239408	0.229871	0.215880	0.202002	0.190014	0.175868	0.163512	0.149361	0.141978	0.124852	0.116231	0.105439	0.095908	0.087431	0.079492	0.072892	0.066929	0.060597	0.057178	0.051970	0.047216	0.044988	0.040964	0.038011	0.034956	0.032985	0.031679	0.029530	0.028549	473390.000000	10.401499	11.104126	4.016260	2.478013	0.018437	3.024126	141.882553	7.555902	0.139789	0.386123
247466.000000	22.000000	0.054549	-0.067996	0.000967	0.000975	0.002604	0.000589	-0.001534	-0.001213	0.712921	0.675453	0.614375	0.561299	0.565939	0.505433	0.455570	0.424004	0.391701	0.346218	0.311036	0.268309	0.233251	0.199646	0.173712	0.155344	0.139999	0.127656	0.117376	0.108347	0.102619	0.095166	0.089455	0.084402	0.081111	0.077035	0.073179	0.069257	0.065982	0.064770	0.061576	0.058837	0.055778	0.052557	0.049707	0.047138	0.044799	0.042256	0.039867	0.037844	0.035786	0.033733	0.031967	0.030158	0.028334	0.026704	0.025135	0.023740	0.022375	0.021143	247466.000000	10.798675	9.961399	0.055402	0.021191	0.011459	5.171304	29.070873	8.105268	0.000659	0.005130
493014.000000	3.000000	-0.052022	-0.030069	-0.000386	-0.001144	0.001350	0.000046	0.003577	-0.001766	2.388338	2.292924	2.175396	2.080501	2.019218	1.917484	1.825458	1.730838	1.627883	1.493749	1.350259	1.202570	1.062098	0.932101	0.823434	0.743463	0.680265	0.631253	0.585180	0.551168	0.517782	0.489236	0.466383	0.445941	0.426693	0.409470	0.395894	0.378599	0.364822	0.331400	0.328744	0.315616	0.307497	0.300984	0.292494	0.278218	0.271429	0.261837	0.252182	0.241803	0.230148	0.220530	0.211333	0.201397	0.192155	0.184247	0.176026	0.168858	0.163015	0.154660	493014.000000	10.474113	10.986467	2.770078	0.350859	0.020115	3.822721	43.046703	8.067071	0.060339	0.264469
47612.000000	32.000000	0.047996	-0.057657	-0.004238	-0.001813	0.003735	0.002384	0.004166	-0.007318	1.631023	1.598419	1.493398	1.436939	1.280702	1.310218	1.313552	1.284144	1.218950	1.115485	0.973659	0.797983	0.654313	0.545411	0.454987	0.379263	0.318887	0.273192	0.240164	0.216813	0.219791	0.197807	0.184803	0.180987	0.176025	0.169405	0.163054	0.154505	0.150617	0.146749	0.150455	0.143865	0.139168	0.133621	0.128216	0.120822	0.117246	0.112977	0.108129	0.104731	0.098760	0.094788	0.091141	0.086578	0.082309	0.078919	0.075825	0.073666	0.071374	0.068448	47612.000000	10.124407	8.802097	0.049838	0.049838	0.047310	2.885150	6.929673	7.030361	0.001906	0.004923
458030.000000	45.000000	-0.010135	0.025388	0.002610	-0.000405	-0.000164	0.000228	0.003489	-0.001739	1.398094	1.451441	1.401468	1.363854	1.212432	1.335699	1.325306	1.271583	1.223440	1.112458	1.042960	0.977979	0.866950	0.786297	0.692584	0.639614	0.577552	0.542056	0.506363	0.485858	0.469591	0.408879	0.395372	0.351958	0.327422	0.303514	0.276993	0.255636	0.237581	0.235040	0.210629	0.199957	0.190058	0.176207	0.166949	0.158893	0.151174	0.144338	0.138533	0.133265	0.125978	0.119653	0.115126	0.110005	0.105261	0.101063	0.097495	0.095246	0.091016	0.088276	458030.000000	9.496935	9.064037	0.158319	0.129642	0.022017	1.772555	6.281794	6.962922	0.016039	0.016671
552249.000000	40.000000	0.018727	0.062049	0.005266	0.001385	0.000156	0.000696	-0.002483	0.004945	2.217170	2.192855	2.114909	2.067978	2.037281	1.974061	1.935570	1.870907	1.804316	1.713696	1.598903	1.501313	1.373720	1.259084	1.148504	1.068457	0.986456	0.937664	0.887198	0.867583	0.833112	0.754501	0.733826	0.666530	0.623951	0.582315	0.527100	0.488615	0.439347	0.439028	0.361945	0.337690	0.309503	0.269523	0.247519	0.233051	0.213226	0.195632	0.180905	0.168831	0.156952	0.147221	0.138416	0.130197	0.123577	0.115012	0.109177	0.106850	0.097883	0.095177	552249.000000	10.017478	10.629149	1.481987	0.876649	0.013068	5.193476	61.874317	7.562645	0.017490	0.147940
443012.000000	17.000000	0.044060	0.084365	0.004683	-0.001084	0.001090	-0.000532	0.001053	0.001497	1.150692	1.240911	1.178897	1.147048	1.063480	1.123616	1.128026	1.072781	1.041172	0.957535	0.910416	0.876120	0.811719	0.744430	0.673159	0.631860	0.576904	0.548671	0.507913	0.489710	0.467273	0.414168	0.399062	0.356491	0.328715	0.304462	0.271280	0.248895	0.222091	0.211134	0.175050	0.163703	0.150491	0.134668	0.125163	0.114247	0.108230	0.100153	0.091795	0.086694	0.081205	0.075766	0.071351	0.066991	0.063164	0.059841	0.057691	0.056337	0.053235	0.050949	443012.000000	10.462336	11.095839	3.057434	1.804359	0.022127	5.972443	123.188568	7.865881	0.027284	0.292232
705251.000000	2.000000	-0.031125	0.002493	0.001760	-0.000310	0.000407	0.000166	0.002462	-0.000370	1.192635	1.181580	1.133730	1.099619	1.024737	1.041491	1.027833	0.990501	0.947565	0.871523	0.801107	0.727204	0.647051	0.576941	0.511088	0.464702	0.426733	0.397997	0.369489	0.350109	0.335261	0.310889	0.297022	0.277868	0.264146	0.249904	0.234836	0.220180	0.206366	0.201823	0.189440	0.179313	0.169697	0.158595	0.150014	0.141407	0.134782	0.127159	0.120424	0.113864	0.107629	0.101209	0.096783	0.091216	0.085931	0.081231	0.076851	0.073617	0.069474	0.066394	705251.000000	9.638715	9.845720	0.222143	0.053281	0.017248	1.071040	48.256252	6.487885	0.061641	0.023047
446619.000000	46.000000	-0.021128	-0.032837	0.000264	-0.000901	0.001374	0.000293	0.002987	-0.001571	1.719212	1.643571	1.561925	1.489646	1.429129	1.374714	1.315279	1.255302	1.181782	1.078540	0.968771	0.852192	0.739723	0.645505	0.565298	0.503156	0.455292	0.417030	0.384272	0.357908	0.335087	0.315128	0.298792	0.286682	0.273121	0.261750	0.251580	0.241578	0.232131	0.216596	0.212456	0.204034	0.196975	0.190386	0.182429	0.172847	0.165558	0.158290	0.150468	0.143268	0.134808	0.127957	0.121270	0.114053	0.107585	0.101333	0.095896	0.090877	0.086073	0.080992	446619.000000	10.711651	11.189011	3.117357	0.000000	0.009737	5.690107	166.466064	7.909710	0.030648	0.291025
534312.000000	26.000000	0.012980	0.068063	0.001326	-0.000472	0.001923	0.000712	-0.000321	0.001476	2.288479	2.249705	2.170511	2.122454	2.063131	2.009838	1.971803	1.899276	1.847809	1.767192	1.663661	1.574143	1.464069	1.349560	1.251945	1.165116	1.073998	1.015786	0.960820	0.943806	0.905802	0.790814	0.772534	0.677334	0.621043	0.570677	0.506073	0.462696	0.414229	0.421332	0.344217	0.322691	0.297961	0.267732	0.249029	0.236661	0.223066	0.208502	0.197773	0.187322	0.178971	0.169229	0.162872	0.154372	0.147384	0.140724	0.136378	0.132543	0.126306	0.121969	534312.000000	10.240883	10.618835	1.210366	0.861410	0.023151	2.255720	92.161957	7.339581	0.075718	0.118190
47577.000000	38.000000	-0.035917	0.035274	0.002627	-0.000505	0.000184	0.001624	0.003804	-0.001507	1.748377	1.745474	1.703567	1.664928	1.612310	1.607236	1.571476	1.526671	1.476606	1.400466	1.318980	1.232475	1.131457	1.047519	0.965664	0.903536	0.829822	0.777313	0.732326	0.718025	0.686148	0.565822	0.539788	0.472334	0.437060	0.405342	0.371648	0.345583	0.323922	0.319046	0.298949	0.284525	0.270942	0.254227	0.241331	0.226498	0.215072	0.204366	0.193317	0.183569	0.171510	0.162516	0.152660	0.143169	0.134757	0.126319	0.119253	0.112991	0.106834	0.100824	47577.000000	11.198413	11.755008	2.492883	0.048992	0.015192	14.321799	274.630981	8.446860	0.003869	0.222610
629601.000000	47.000000	0.042865	-0.077944	-0.002214	-0.000156	0.001786	0.001592	0.002358	-0.004156	1.023592	0.996972	0.934434	0.888324	0.809909	0.814527	0.795496	0.753128	0.703752	0.620950	0.542777	0.458895	0.377118	0.308980	0.247815	0.206095	0.175205	0.151647	0.132891	0.115660	0.106849	0.106831	0.099709	0.100547	0.100234	0.096368	0.095935	0.092022	0.092034	0.083055	0.086748	0.082957	0.081632	0.080142	0.077835	0.072717	0.071706	0.069245	0.067028	0.064753	0.061602	0.059749	0.057420	0.054901	0.053070	0.051225	0.050028	0.048602	0.047103	0.045497	629601.000000	9.923863	10.297105	0.590785	0.177955	0.016240	3.914414	41.935669	7.373635	0.012273	0.059532
490902.000000	20.000000	0.095805	-0.035818	0.005883	0.000018	0.002535	0.003551	0.001536	-0.002690	3.210697	3.205505	2.989166	2.817253	2.835688	2.645085	2.472819	2.326799	2.184688	1.971628	1.789973	1.606650	1.379967	1.190055	1.019222	0.902135	0.782915	0.709098	0.647285	0.623324	0.591466	0.482549	0.455981	0.403529	0.374994	0.349604	0.322290	0.301073	0.283612	0.282496	0.266743	0.254656	0.243953	0.228272	0.217805	0.205474	0.196687	0.187970	0.178600	0.171219	0.162807	0.154769	0.147242	0.139951	0.132073	0.126339	0.120108	0.115956	0.110980	0.105673	490902.000000	10.433453	11.021003	0.433579	0.358073	0.020423	5.440602	73.661301	8.028258	0.004663	0.041557
484729.000000	38.000000	-0.045852	0.021575	0.001194	-0.000198	0.000309	0.000580	0.002764	-0.001176	2.601190	2.629066	2.527270	2.456045	2.308904	2.362935	2.346590	2.268664	2.187418	2.032084	1.904752	1.775810	1.609927	1.471881	1.332267	1.235747	1.134247	1.070858	1.006740	0.969930	0.928311	0.833746	0.807893	0.735685	0.690469	0.648003	0.596748	0.560283	0.521998	0.500626	0.450585	0.426692	0.405714	0.383543	0.365184	0.347109	0.331975	0.316675	0.303087	0.291728	0.276533	0.263816	0.253852	0.243216	0.231198	0.223402	0.214516	0.208754	0.200037	0.191467	484729.000000	10.636208	10.921007	3.068956	2.548113	0.034462	6.470302	105.879883	8.066471	0.023334	0.288539
422899.000000	33.000000	-0.054364	0.000376	0.002786	0.000458	0.000012	0.000698	0.002267	-0.000620	2.382092	2.396538	2.299395	2.227206	2.150792	2.125084	2.059772	1.973171	1.881835	1.745252	1.617074	1.488666	1.337227	1.202756	1.072137	0.984245	0.900715	0.850778	0.800615	0.762748	0.729264	0.683070	0.659523	0.619204	0.588477	0.560747	0.526175	0.499269	0.467580	0.453848	0.412885	0.395526	0.377399	0.351867	0.335781	0.319857	0.307154	0.291952	0.280250	0.269225	0.256709	0.245573	0.237992	0.227754	0.218696	0.210680	0.203770	0.199975	0.193072	0.187622	422899.000000	10.032000	10.087636	2.846656	2.081448	0.017063	5.879181	10.625873	7.853079	0.026215	0.283758
712773.000000	9.000000	0.287954	-0.073770	0.003794	0.004490	0.000566	0.000983	-0.007844	0.001579	0.752854	0.724695	0.675651	0.642990	0.615284	0.582636	0.557286	0.521179	0.485646	0.435939	0.384955	0.336345	0.286176	0.239595	0.199490	0.168971	0.146041	0.130270	0.116095	0.107002	0.098949	0.087357	0.081651	0.074616	0.068145	0.063646	0.058129	0.052663	0.048352	0.042788	0.038568	0.036047	0.034015	0.031712	0.030607	0.028657	0.027676	0.026116	0.025605	0.024206	0.022804	0.021949	0.021640	0.020937	0.020486	0.019923	0.019471	0.019481	0.018906	0.018279	712773.000000	9.156223	9.835485	0.187216	0.066363	0.012701	2.988905	37.404781	6.683075	0.006671	0.020447
547644.000000	46.000000	0.047667	0.036389	0.002012	-0.000186	0.001127	0.001524	0.000099	0.001879	2.988230	2.899531	2.746145	2.643466	2.605945	2.449523	2.378621	2.267591	2.165532	2.043581	1.876266	1.740807	1.587421	1.436196	1.306200	1.208172	1.099162	1.037169	0.966632	0.948950	0.902044	0.773021	0.749216	0.659166	0.601567	0.556594	0.498343	0.459626	0.416696	0.394540	0.338638	0.320657	0.299658	0.275693	0.257381	0.243869	0.231613	0.218613	0.207219	0.197435	0.187318	0.177986	0.170178	0.163038	0.154175	0.148614	0.143428	0.140378	0.134374	0.130189	547644.000000	10.253306	10.538074	0.895042	0.420896	0.026864	4.290733	78.454628	7.619543	0.015475	0.087293
665416.000000	0.000000	0.049290	-0.064084	0.000329	0.000440	0.001470	0.001849	0.001948	-0.004135	0.566125	0.546821	0.515238	0.491700	0.452635	0.453569	0.443432	0.421469	0.395952	0.352434	0.312162	0.268461	0.222746	0.186272	0.152355	0.126795	0.107605	0.094679	0.083753	0.075543	0.071008	0.069408	0.065780	0.063235	0.062462	0.059786	0.057834	0.055701	0.053820	0.053292	0.053598	0.050903	0.048120	0.046286	0.043827	0.041878	0.040066	0.037820	0.036400	0.034813	0.032816	0.031305	0.029975	0.029025	0.027137	0.026574	0.025378	0.024437	0.023574	0.022752	665416.000000	9.158214	10.252918	0.447814	0.238032	0.006929	4.272539	37.898411	7.010656	0.007809	0.048898
