# ids, mstar, gas_mass, sfr, sfr_compact, gas_Z, rstar, rgas
2.352250000000000000e+05,9.717779159545898438e+00,9.638633728027343750e+00,3.690713644027709961e-01,6.115652620792388916e-02,2.012545987963676453e-02,3.473065614700317383e+00,8.077870368957519531e+00
2.352260000000000000e+05,1.008461284637451172e+01,8.639565467834472656e+00,8.023650199174880981e-02,8.023650199174880981e-02,4.759014770388603210e-02,3.624384403228759766e+00,2.270960569381713867e+00
2.352270000000000000e+05,1.017895221710205078e+01,8.440084457397460938e+00,4.876961559057235718e-02,4.816354066133499146e-02,3.541282936930656433e-02,2.415170431137084961e+00,2.275485277175903320e+00
2.352280000000000000e+05,9.386693000793457031e+00,9.683919906616210938e+00,3.192489445209503174e-01,2.078983932733535767e-01,1.219463720917701721e-02,3.444920778274536133e+00,1.160882568359375000e+01
2.352290000000000000e+05,9.155944824218750000e+00,9.437458038330078125e+00,2.863095700740814209e-01,2.863095700740814209e-01,1.115472894161939621e-02,3.445808410644531250e+00,1.456049823760986328e+01
2.352310000000000000e+05,9.287129402160644531e+00,9.539515495300292969e+00,8.691159635782241821e-02,5.785583704710006714e-02,1.075336430221796036e-02,4.402710437774658203e+00,1.214999771118164062e+01
2.361660000000000000e+05,1.146685886383056641e+01,1.235887908935546875e+01,1.948731780052185059e+00,1.754014007747173309e-02,7.777155842632055283e-03,3.793677520751953125e+01,4.584776000976562500e+02
2.361670000000000000e+05,1.118903827667236328e+01,1.026110458374023438e+01,3.039934396743774414e+00,0.000000000000000000e+00,1.293268427252769470e-02,7.932545185089111328e+00,2.306609535217285156e+01
2.361680000000000000e+05,1.052270317077636719e+01,1.048656463623046875e+01,1.856107831001281738e+00,1.481747984886169434e+00,1.974162086844444275e-02,5.787353992462158203e+00,2.473541259765625000e+01
2.361690000000000000e+05,1.017780017852783203e+01,1.057405567169189453e+01,1.321827650070190430e+00,9.696193039417266846e-02,1.694477349519729614e-02,3.441002845764160156e+00,3.054827880859375000e+01
2.361700000000000000e+05,1.081661319732666016e+01,9.932237625122070312e+00,5.192708492279052734e+00,3.517116546630859375e+00,2.411645092070102692e-02,3.210164785385131836e+00,8.714365005493164062e+00
2.361710000000000000e+05,1.000868034362792969e+01,1.037192726135253906e+01,3.691662847995758057e-01,1.933388113975524902e-01,3.353009745478630066e-02,2.315577030181884766e+00,2.915047645568847656e+01
2.361720000000000000e+05,1.039381599426269531e+01,9.821841239929199219e+00,5.283516049385070801e-01,5.202477574348449707e-01,3.182294219732284546e-02,3.834105968475341797e+00,3.213001632690429688e+01
2.361730000000000000e+05,1.050608539581298828e+01,9.233243942260742188e+00,5.966188907623291016e-01,5.966188907623291016e-01,4.341577365994453430e-02,5.179348945617675781e+00,6.617457866668701172e+00
2.361740000000000000e+05,9.910709381103515625e+00,8.864329338073730469e+00,5.246002599596977234e-02,5.246002599596977234e-02,3.170676901936531067e-02,5.431250572204589844e+00,6.273995876312255859e+00
2.361750000000000000e+05,9.925538063049316406e+00,9.038610458374023438e+00,1.740911155939102173e-01,1.740911155939102173e-01,3.128871321678161621e-02,3.860061883926391602e+00,4.062811374664306641e+00
2.361760000000000000e+05,9.211896896362304688e+00,9.178044319152832031e+00,1.386573612689971924e-01,1.302613019943237305e-01,1.235594321042299271e-02,3.219355583190917969e+00,5.914629459381103516e+00
2.361790000000000000e+05,9.304862022399902344e+00,8.859866142272949219e+00,5.548896268010139465e-02,5.548896268010139465e-02,1.871566101908683777e-02,2.409667491912841797e+00,7.273118972778320312e+00
2.361800000000000000e+05,9.282149314880371094e+00,8.656110763549804688e+00,4.381929058581590652e-03,4.381929058581590652e-03,2.079343236982822418e-02,3.973150014877319336e+00,1.454566955566406250e+01
2.361900000000000000e+05,9.299769401550292969e+00,9.494891166687011719e+00,7.394824981689453125e+00,1.882317066192626953e+00,3.926227986812591553e-02,2.482931017875671387e-01,4.366037845611572266e+00
2.371260000000000000e+05,1.111595630645751953e+01,1.222479820251464844e+01,2.097471714019775391e+00,0.000000000000000000e+00,7.831323891878128052e-03,4.092995166778564453e+00,4.471519470214843750e+02
2.371270000000000000e+05,1.109905529022216797e+01,1.106472778320312500e+01,1.440130472183227539e+00,1.647230982780456543e-01,7.971710525453090668e-03,1.093843841552734375e+01,1.874882659912109375e+02
2.371280000000000000e+05,1.072348308563232422e+01,9.568057060241699219e+00,1.767101883888244629e-02,0.000000000000000000e+00,1.358297560364007950e-02,6.305958271026611328e+00,2.387808227539062500e+01
2.371300000000000000e+05,1.046493625640869141e+01,1.030646896362304688e+01,3.630013018846511841e-02,0.000000000000000000e+00,9.754539467394351959e-03,2.718781948089599609e+00,5.056779479980468750e+01
2.371310000000000000e+05,1.023067092895507812e+01,1.018402481079101562e+01,2.168919086456298828e+00,2.039766073226928711e+00,2.510052919387817383e-02,3.715584993362426758e+00,1.604228973388671875e+01
2.371320000000000000e+05,9.958662033081054688e+00,9.900817871093750000e+00,8.485364317893981934e-01,7.370033264160156250e-01,2.262288145720958710e-02,4.287368297576904297e+00,1.936391639709472656e+01
2.371330000000000000e+05,9.838741302490234375e+00,1.010616683959960938e+01,1.226364970207214355e+00,8.876860737800598145e-01,1.547258999198675156e-02,2.736039161682128906e+00,3.435530090332031250e+01
2.371340000000000000e+05,1.007353782653808594e+01,1.019207477569580078e+01,3.603760004043579102e+00,2.146193981170654297e+00,1.971258781850337982e-02,2.667803525924682617e+00,1.191374588012695312e+01
2.371350000000000000e+05,1.030120372772216797e+01,9.651943206787109375e+00,1.383167624473571777e+00,7.912707328796386719e-01,2.880620583891868591e-02,2.565418004989624023e+00,6.095118045806884766e+00
2.371360000000000000e+05,9.089413642883300781e+00,9.688324928283691406e+00,2.036691457033157349e-01,0.000000000000000000e+00,8.171197026968002319e-03,2.845069885253906250e+00,1.037007999420166016e+01
2.371370000000000000e+05,9.560008049011230469e+00,9.802574157714843750e+00,4.353691935539245605e-01,4.353691935539245605e-01,2.039074152708053589e-02,2.006049871444702148e+00,2.016393089294433594e+01
2.371380000000000000e+05,9.529227256774902344e+00,9.923542022705078125e+00,5.680849552154541016e-01,5.002456307411193848e-01,1.197067648172378540e-02,5.086892127990722656e+00,1.357950401306152344e+01
2.371390000000000000e+05,9.733993530273437500e+00,9.736829757690429688e+00,8.251782655715942383e-01,5.008801221847534180e-01,1.716900244355201721e-02,3.894047975540161133e+00,9.042386054992675781e+00
2.371400000000000000e+05,9.438184738159179688e+00,9.588910102844238281e+00,2.857806384563446045e-01,1.729429215192794800e-01,1.639632321894168854e-02,2.576182126998901367e+00,1.032935237884521484e+01
2.371410000000000000e+05,9.998924255371093750e+00,9.357798576354980469e+00,6.066573858261108398e-01,5.202835202217102051e-01,1.825558207929134369e-02,1.976015210151672363e+00,5.705991744995117188e+00
2.371420000000000000e+05,9.385583877563476562e+00,9.092206954956054688e+00,7.172930985689163208e-02,6.822574138641357422e-02,1.573937572538852692e-02,3.185105085372924805e+00,7.584829330444335938e+00
2.371430000000000000e+05,9.271819114685058594e+00,9.421606063842773438e+00,1.479259133338928223e-01,1.212970837950706482e-01,1.188690681010484695e-02,3.196543216705322266e+00,9.487794876098632812e+00
2.371450000000000000e+05,9.796077728271484375e+00,9.452924728393554688e+00,9.086965322494506836e-01,6.538632512092590332e-01,1.503856200724840164e-02,2.259845495223999023e+00,3.945429563522338867e+00
2.371460000000000000e+05,9.291523933410644531e+00,9.746992111206054688e+00,1.000593379139900208e-01,8.017509430646896362e-02,1.265063881874084473e-02,2.632044792175292969e+00,1.135157489776611328e+01
2.371520000000000000e+05,9.608572959899902344e+00,8.324487686157226562e+00,6.367650628089904785e-02,6.367650628089904785e-02,3.359799832105636597e-02,1.436259508132934570e+00,1.408026456832885742e+00
2.371810000000000000e+05,9.078722953796386719e+00,7.188899517059326172e+00,3.797067794948816299e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.786126732826232910e-01,5.282984256744384766e+00
2.382020000000000000e+05,1.152880764007568359e+01,1.230841445922851562e+01,3.567525625228881836e+00,1.764201521873474121e+00,1.701878942549228668e-02,1.515100860595703125e+01,4.411576232910156250e+02
2.382030000000000000e+05,1.094513988494873047e+01,1.094568252563476562e+01,4.580393135547637939e-01,0.000000000000000000e+00,1.267087832093238831e-02,7.235950469970703125e+00,5.788098526000976562e+01
2.382040000000000000e+05,1.069063758850097656e+01,1.079561233520507812e+01,4.204243659973144531e+00,1.896979093551635742e+00,2.530792728066444397e-02,5.647935867309570312e+00,3.641547393798828125e+01
2.382060000000000000e+05,9.823162078857421875e+00,1.032289123535156250e+01,7.012285590171813965e-01,3.499937355518341064e-01,1.467604562640190125e-02,3.454388856887817383e+00,4.546569442749023438e+01
2.382070000000000000e+05,9.714697837829589844e+00,9.160113334655761719e+00,3.367059305310249329e-02,1.442867517471313477e-02,2.508147060871124268e-02,3.525555372238159180e+00,7.059238433837890625e+00
2.382080000000000000e+05,1.021554183959960938e+01,9.076387405395507812e+00,1.763907521963119507e-01,1.763907521963119507e-01,2.761488594114780426e-02,3.475078344345092773e+00,6.792436122894287109e+00
2.382090000000000000e+05,9.833817481994628906e+00,9.627183914184570312e+00,1.238009110093116760e-01,9.262911230325698853e-02,2.511640265583992004e-02,1.993465662002563477e+00,3.797534179687500000e+01
2.382100000000000000e+05,1.017697334289550781e+01,9.438273429870605469e+00,6.006054878234863281e-01,3.708980679512023926e-01,3.446888923645019531e-02,3.015152215957641602e+00,5.212315559387207031e+00
2.382110000000000000e+05,9.248711585998535156e+00,1.007592487335205078e+01,4.178753793239593506e-01,1.105046644806861877e-01,7.193105760961771011e-03,5.814424991607666016e+00,1.600977134704589844e+01
2.382120000000000000e+05,1.017026805877685547e+01,8.658603668212890625e+00,3.302637636661529541e-01,3.302637636661529541e-01,5.004439502954483032e-02,2.476294517517089844e+00,1.373176813125610352e+00
2.382130000000000000e+05,9.795022010803222656e+00,9.583362579345703125e+00,4.150850474834442139e-01,3.584719002246856689e-01,2.211224660277366638e-02,3.042262554168701172e+00,1.282414913177490234e+01
2.382140000000000000e+05,9.212476730346679688e+00,9.576081275939941406e+00,1.115472167730331421e-01,1.079640462994575500e-01,1.215808279812335968e-02,4.008813858032226562e+00,1.712409973144531250e+01
2.382150000000000000e+05,9.595147132873535156e+00,9.588951110839843750e+00,1.610903888940811157e-01,6.787070631980895996e-02,2.110053971409797668e-02,1.858972430229187012e+00,3.558449172973632812e+01
2.382310000000000000e+05,9.333774566650390625e+00,9.097821235656738281e+00,1.414541125297546387e+00,4.947104156017303467e-01,3.625128045678138733e-02,5.586819052696228027e-01,1.156168699264526367e+00
2.382510000000000000e+05,9.050343513488769531e+00,8.614632606506347656e+00,3.979138731956481934e-01,1.385294646024703979e-01,3.994462639093399048e-02,4.745743572711944580e-01,7.640537619590759277e-01
2.382600000000000000e+05,9.050913810729980469e+00,8.035304069519042969e+00,4.677246138453483582e-02,0.000000000000000000e+00,2.191994339227676392e-02,5.120644569396972656e-01,1.334792971611022949e+00
2.391330000000000000e+05,1.166636753082275391e+01,1.228375148773193359e+01,9.551833152770996094e+00,6.684308648109436035e-01,1.902204565703868866e-02,1.963866233825683594e+01,4.227377014160156250e+02
2.391350000000000000e+05,1.044128131866455078e+01,1.003119564056396484e+01,1.478854566812515259e-02,0.000000000000000000e+00,9.999262169003486633e-03,3.169278144836425781e+00,3.583605194091796875e+01
2.391360000000000000e+05,1.010571384429931641e+01,1.039299583435058594e+01,2.302051544189453125e+00,8.739936947822570801e-01,2.025219239294528961e-02,7.240915775299072266e+00,2.985437965393066406e+01
2.391380000000000000e+05,1.011218261718750000e+01,9.261130332946777344e+00,1.263580024242401123e-01,1.180238947272300720e-01,3.066997043788433075e-02,2.361651897430419922e+00,9.586106300354003906e+00
2.391390000000000000e+05,1.007728672027587891e+01,9.643771171569824219e+00,7.436116337776184082e-01,7.291230559349060059e-01,3.036344423890113831e-02,3.589851856231689453e+00,2.062800598144531250e+01
2.391400000000000000e+05,9.509547233581542969e+00,9.850968360900878906e+00,5.837073326110839844e-01,3.091502487659454346e-01,1.351618859916925430e-02,3.671663999557495117e+00,2.073258209228515625e+01
2.391410000000000000e+05,9.387026786804199219e+00,9.642401695251464844e+00,1.937483698129653931e-01,1.430026292800903320e-01,1.703923754394054413e-02,1.818434476852416992e+00,1.068615818023681641e+01
2.391420000000000000e+05,9.889088630676269531e+00,8.417370796203613281e+00,2.527689933776855469e-02,2.527689933776855469e-02,3.561151772737503052e-02,3.400969982147216797e+00,3.694402456283569336e+00
2.391430000000000000e+05,9.154571533203125000e+00,9.721323013305664062e+00,1.779202818870544434e-01,3.593504056334495544e-02,1.038659829646348953e-02,3.667527437210083008e+00,1.011056232452392578e+01
2.391440000000000000e+05,9.205975532531738281e+00,9.312578201293945312e+00,6.070562079548835754e-02,5.561006814241409302e-02,1.747363246977329254e-02,2.563774347305297852e+00,8.888657569885253906e+00
2.391450000000000000e+05,1.000003337860107422e+01,8.769898414611816406e+00,1.608314037322998047e+00,6.362118124961853027e-01,7.446027547121047974e-02,2.892097532749176025e-01,4.871154427528381348e-01
2.391510000000000000e+05,9.684594154357910156e+00,9.126646995544433594e+00,2.180758476257324219e+00,4.297585785388946533e-01,6.346410512924194336e-02,3.586667180061340332e-01,9.846950769424438477e-01
2.391530000000000000e+05,9.614196777343750000e+00,9.185323715209960938e+00,3.338397264480590820e+00,1.247473955154418945e+00,5.401457101106643677e-02,3.609017729759216309e-01,7.769594788551330566e-01
2.391550000000000000e+05,9.538284301757812500e+00,9.404872894287109375e+00,5.145202159881591797e+00,1.946784853935241699e+00,4.798266664147377014e-02,3.902351856231689453e-01,1.238730072975158691e+00
2.391590000000000000e+05,9.115037918090820312e+00,9.619268417358398438e+00,5.767900943756103516e+00,2.799750804901123047e+00,2.607513219118118286e-02,6.354717016220092773e-01,2.481862545013427734e+00
2.391680000000000000e+05,9.191296577453613281e+00,8.973947525024414062e+00,1.191524028778076172e+00,5.118198394775390625e-01,4.644590243697166443e-02,5.399509072303771973e-01,8.895028829574584961e-01
2.400420000000000000e+05,1.145622158050537109e+01,1.232581901550292969e+01,1.431633472442626953e+00,2.723599076271057129e-01,9.741165675222873688e-03,2.069134140014648438e+01,4.318773498535156250e+02
2.400430000000000000e+05,1.090822315216064453e+01,1.040979862213134766e+01,2.034717798233032227e+00,0.000000000000000000e+00,9.280222468078136444e-03,3.959527254104614258e+00,2.772792816162109375e+01
2.400440000000000000e+05,1.068690872192382812e+01,9.376325607299804688e+00,4.630024079233407974e-03,0.000000000000000000e+00,8.962920866906642914e-03,3.858501672744750977e+00,3.577765274047851562e+01
2.400450000000000000e+05,9.686990737915039062e+00,9.799676895141601562e+00,2.544583380222320557e-01,2.544583380222320557e-01,1.270313933491706848e-02,7.029269695281982422e+00,1.762633132934570312e+01
2.400460000000000000e+05,9.938889503479003906e+00,9.820618629455566406e+00,3.351878821849822998e-01,3.015458285808563232e-01,2.297157794237136841e-02,6.134086132049560547e+00,1.775515365600585938e+01
2.400470000000000000e+05,9.976832389831542969e+00,9.262300491333007812e+00,1.585959941148757935e-01,1.519806981086730957e-01,3.199652582406997681e-02,1.732264280319213867e+00,8.113121986389160156e+00
2.400480000000000000e+05,9.864905357360839844e+00,9.115848541259765625e+00,1.582693755626678467e-01,1.572493463754653931e-01,3.222345933318138123e-02,3.396530389785766602e+00,6.165691852569580078e+00
2.400490000000000000e+05,9.897109031677246094e+00,8.943295478820800781e+00,4.220765456557273865e-02,4.220765456557273865e-02,3.502421453595161438e-02,2.722444295883178711e+00,9.108845710754394531e+00
2.400500000000000000e+05,1.014595985412597656e+01,8.704055786132812500e+00,7.989831268787384033e-02,7.989831268787384033e-02,4.275551438331604004e-02,3.061897516250610352e+00,3.305757284164428711e+00
2.400510000000000000e+05,9.436810493469238281e+00,9.606578826904296875e+00,7.436715066432952881e-02,4.888400807976722717e-02,1.449054852128028870e-02,3.685236454010009766e+00,1.360678958892822266e+01
2.400520000000000000e+05,9.480251312255859375e+00,9.381498336791992188e+00,6.990458071231842041e-02,4.217694699764251709e-02,1.958840712904930115e-02,2.390248298645019531e+00,1.400199890136718750e+01
2.400530000000000000e+05,9.783651351928710938e+00,8.999568939208984375e+00,4.115132242441177368e-02,4.115132242441177368e-02,3.276382014155387878e-02,3.538419723510742188e+00,9.585423469543457031e+00
2.400540000000000000e+05,9.847949028015136719e+00,9.556877136230468750e+00,5.138066411018371582e-01,4.777671992778778076e-01,2.581550739705562592e-02,3.906087636947631836e+00,1.020758247375488281e+01
2.400560000000000000e+05,9.896662712097167969e+00,8.966824531555175781e+00,2.344300150871276855e-01,2.335107922554016113e-01,4.082942008972167969e-02,2.615471839904785156e+00,2.453052759170532227e+00
2.408430000000000000e+05,1.167651271820068359e+01,1.227832603454589844e+01,7.370643615722656250e+00,3.323959112167358398e+00,1.163202151656150818e-02,2.572413253784179688e+01,4.160587463378906250e+02
2.408600000000000000e+05,9.162569999694824219e+00,9.033812522888183594e+00,2.210613012313842773e+00,6.948640942573547363e-01,3.992864117026329041e-02,4.523064792156219482e-01,7.317376732826232910e-01
2.415090000000000000e+05,1.150049781799316406e+01,1.224073028564453125e+01,4.937325954437255859e+00,1.058144196867942810e-01,1.813564077019691467e-02,2.459799575805664062e+01,3.929556884765625000e+02
2.415100000000000000e+05,1.107759094238281250e+01,1.093263435363769531e+01,2.745554924011230469e+00,0.000000000000000000e+00,1.379604171961545944e-02,8.354685783386230469e+00,4.591328048706054688e+01
2.415110000000000000e+05,1.058764839172363281e+01,1.098729324340820312e+01,1.723356246948242188e+00,4.288493096828460693e-01,1.950050145387649536e-02,8.740875244140625000e+00,7.514141082763671875e+01
2.415120000000000000e+05,1.009274959564208984e+01,1.053596115112304688e+01,7.526968717575073242e-01,7.432466149330139160e-01,2.252509072422981262e-02,2.973470687866210938e+00,8.040707397460937500e+01
2.415130000000000000e+05,1.023172092437744141e+01,9.547788619995117188e+00,5.064041018486022949e-01,4.904988110065460205e-01,3.121505118906497955e-02,4.259239673614501953e+00,7.341917514801025391e+00
2.415140000000000000e+05,9.872696876525878906e+00,9.607551574707031250e+00,4.897113442420959473e-01,4.672186970710754395e-01,2.710813470184803009e-02,4.795938014984130859e+00,9.651165008544921875e+00
2.415150000000000000e+05,9.088563919067382812e+00,9.905306816101074219e+00,2.502316534519195557e-01,1.579319685697555542e-01,9.239756502211093903e-03,4.858655452728271484e+00,1.704906272888183594e+01
2.415160000000000000e+05,1.017754268646240234e+01,8.992886543273925781e+00,2.831346988677978516e+00,2.325504779815673828e+00,6.037770956754684448e-02,4.376358389854431152e-01,5.751456022262573242e-01
2.415170000000000000e+05,9.009202957153320312e+00,1.015631484985351562e+01,6.705690622329711914e-01,2.897711098194122314e-01,2.886509522795677185e-03,6.154282093048095703e+00,1.847027206420898438e+01
2.415210000000000000e+05,1.001620101928710938e+01,9.106836318969726562e+00,2.822030067443847656e+00,1.042452335357666016e+00,5.734504014253616333e-02,3.553756475448608398e-01,8.967169523239135742e-01
2.415220000000000000e+05,9.980623245239257812e+00,8.840117454528808594e+00,1.642304539680480957e+00,1.213883996009826660e+00,6.305231899023056030e-02,4.082035124301910400e-01,5.067825317382812500e-01
2.415240000000000000e+05,9.895346641540527344e+00,8.539020538330078125e+00,3.731978237628936768e-01,3.307009935379028320e-01,6.025651469826698303e-02,5.837891697883605957e-01,6.775950193405151367e-01
2.415250000000000000e+05,9.489677429199218750e+00,9.194136619567871094e+00,1.154142856597900391e+00,1.154142856597900391e+00,1.922228001058101654e-02,3.176033258438110352e+00,1.695481896400451660e+00
2.415310000000000000e+05,9.545178413391113281e+00,9.181677818298339844e+00,4.822122097015380859e+00,1.481905460357666016e+00,3.707538545131683350e-02,2.512310743331909180e-01,6.101498603820800781e-01
2.415330000000000000e+05,9.570444107055664062e+00,9.113204002380371094e+00,2.286399602890014648e+00,1.184968233108520508e+00,5.106265470385551453e-02,4.144068956375122070e-01,9.162732362747192383e-01
2.415340000000000000e+05,9.592978477478027344e+00,8.847165107727050781e+00,1.187076330184936523e+00,4.465615451335906982e-01,4.350681602954864502e-02,3.622863292694091797e-01,6.776409149169921875e-01
2.415420000000000000e+05,9.468693733215332031e+00,8.705593109130859375e+00,4.186519086360931396e-01,1.394010037183761597e-01,5.074032768607139587e-02,4.658103585243225098e-01,1.043620705604553223e+00
2.415470000000000000e+05,9.205156326293945312e+00,8.799212455749511719e+00,1.060210347175598145e+00,3.588728308677673340e-01,3.973825275897979736e-02,4.089771807193756104e-01,6.295341849327087402e-01
2.415540000000000000e+05,9.044678688049316406e+00,8.876541137695312500e+00,1.407731175422668457e+00,4.133746922016143799e-01,4.795642569661140442e-02,4.339481592178344727e-01,6.921873688697814941e-01
2.415560000000000000e+05,9.073634147644042969e+00,8.480640411376953125e+00,1.915786117315292358e-01,6.558746099472045898e-02,5.587456375360488892e-02,5.303084254264831543e-01,1.016389489173889160e+00
2.423300000000000000e+05,1.158420562744140625e+01,1.226044082641601562e+01,9.628966450691223145e-03,2.918608020991086960e-03,7.728464435786008835e-03,2.031250762939453125e+01,4.834177551269531250e+02
2.423310000000000000e+05,1.069412708282470703e+01,1.029054260253906250e+01,1.678225584328174591e-02,0.000000000000000000e+00,6.841943599283695221e-03,3.747224330902099609e+00,6.798403930664062500e+01
2.423320000000000000e+05,1.015277194976806641e+01,1.015967655181884766e+01,1.040446281433105469e+00,1.908458322286605835e-01,2.627141959965229034e-02,4.169541835784912109e+00,1.832838439941406250e+01
2.423330000000000000e+05,9.854377746582031250e+00,1.009115791320800781e+01,3.805671632289886475e-01,2.437993139028549194e-01,1.846618205308914185e-02,3.749784708023071289e+00,3.758497238159179688e+01
2.423340000000000000e+05,1.003125381469726562e+01,9.790309906005859375e+00,1.027752876281738281e+00,1.010052800178527832e+00,1.864665187895298004e-02,3.782231092453002930e+00,1.083576774597167969e+01
2.423350000000000000e+05,9.434610366821289062e+00,1.025775623321533203e+01,3.271552622318267822e-01,2.487435787916183472e-01,1.208626199513673782e-02,4.305249214172363281e+00,3.147297286987304688e+01
2.423360000000000000e+05,9.893262863159179688e+00,8.158843040466308594e+00,7.619954179972410202e-03,7.619954179972410202e-03,4.831588640809059143e-02,3.255681991577148438e+00,2.863424539566040039e+00
2.423370000000000000e+05,9.098637580871582031e+00,8.976110458374023438e+00,4.413993284106254578e-02,4.358763620257377625e-02,1.492724008858203888e-02,2.733625650405883789e+00,5.883782863616943359e+00
2.423380000000000000e+05,9.118312835693359375e+00,9.244300842285156250e+00,5.569897964596748352e-02,5.393430218100547791e-02,1.210648473352193832e-02,4.518743991851806641e+00,9.140908241271972656e+00
2.423390000000000000e+05,9.207296371459960938e+00,9.003426551818847656e+00,3.369650244712829590e-02,3.318968415260314941e-02,1.217420212924480438e-02,3.174643993377685547e+00,5.977214336395263672e+00
2.432940000000000000e+05,1.165068912506103516e+01,1.235187911987304688e+01,7.283645153045654297e+00,3.167518079280853271e-01,9.676040150225162506e-03,1.689366722106933594e+01,3.681311645507812500e+02
2.432960000000000000e+05,1.009581375122070312e+01,9.993984222412109375e+00,1.099733948707580566e+00,6.623934507369995117e-01,2.546234056353569031e-02,3.081205368041992188e+00,3.268332672119140625e+01
2.432970000000000000e+05,9.699827194213867188e+00,9.482111930847167969e+00,1.443673372268676758e-01,1.397836804389953613e-01,2.444417774677276611e-02,3.444390058517456055e+00,2.470718765258789062e+01
2.432980000000000000e+05,9.370124816894531250e+00,8.954258918762207031e+00,3.888391703367233276e-02,3.888391703367233276e-02,1.778595335781574249e-02,3.427126407623291016e+00,6.680287837982177734e+00
2.432990000000000000e+05,9.666564941406250000e+00,1.003576374053955078e+01,2.253527879714965820e+00,1.845149636268615723e+00,9.672384709119796753e-03,6.623546123504638672e+00,1.481109714508056641e+01
2.433000000000000000e+05,9.680066108703613281e+00,9.577260017395019531e+00,1.302059441804885864e-01,1.256851702928543091e-01,2.064262703061103821e-02,2.497200250625610352e+00,1.956941795349121094e+01
2.433010000000000000e+05,9.620466232299804688e+00,8.768231391906738281e+00,1.615123078227043152e-02,1.615123078227043152e-02,2.773991227149963379e-02,2.245214223861694336e+00,1.170022296905517578e+01
2.433020000000000000e+05,9.649998664855957031e+00,9.168709754943847656e+00,1.073501110076904297e-01,1.014223098754882812e-01,1.910069584846496582e-02,3.404292583465576172e+00,4.969990730285644531e+00
2.433040000000000000e+05,9.699476242065429688e+00,9.611468315124511719e+00,4.166449308395385742e-01,4.166449308395385742e-01,1.776446960866451263e-02,4.377302646636962891e+00,1.485446453094482422e+01
2.433050000000000000e+05,9.726799964904785156e+00,9.811950683593750000e+00,3.164053261280059814e-01,2.089805752038955688e-01,2.378907985985279083e-02,2.469062089920043945e+00,1.573828125000000000e+01
2.433060000000000000e+05,9.445380210876464844e+00,9.239588737487792969e+00,4.854736626148223877e-01,4.817973971366882324e-01,1.620541140437126160e-02,3.202342987060546875e+00,7.890905380249023438e+00
2.433080000000000000e+05,9.393517494201660156e+00,8.423180580139160156e+00,1.398359541781246662e-03,1.398359541781246662e-03,1.424275059252977371e-02,3.190850496292114258e+00,8.013899803161621094e+00
2.433110000000000000e+05,9.110316276550292969e+00,9.180487632751464844e+00,1.454121526330709457e-02,1.024506241083145142e-02,1.370658911764621735e-02,3.160332679748535156e+00,7.114006996154785156e+00
2.433120000000000000e+05,9.543631553649902344e+00,8.959518432617187500e+00,2.004175186157226562e+00,8.537541627883911133e-01,4.636777192354202271e-02,3.912924826145172119e-01,6.028311252593994141e-01
2.433260000000000000e+05,9.078210830688476562e+00,8.921162605285644531e+00,1.431283116340637207e+00,5.518347620964050293e-01,3.422182425856590271e-02,4.947934746742248535e-01,7.325142025947570801e-01
2.433270000000000000e+05,9.171377182006835938e+00,8.419295310974121094e+00,2.397673279047012329e-01,9.860979765653610229e-02,4.910715669393539429e-02,5.722030401229858398e-01,7.645617127418518066e-01
2.439390000000000000e+05,1.157752227783203125e+01,1.221750450134277344e+01,6.802583336830139160e-01,2.776843011379241943e-01,1.349292974919080734e-02,1.488237762451171875e+01,4.584298095703125000e+02
2.439400000000000000e+05,1.100989437103271484e+01,1.098689937591552734e+01,6.270669400691986084e-02,0.000000000000000000e+00,8.959772996604442596e-03,1.053576755523681641e+01,1.076345291137695312e+02
2.439410000000000000e+05,1.018462657928466797e+01,1.075841808319091797e+01,3.374484300613403320e+00,9.887355566024780273e-01,1.517444569617509842e-02,7.047132968902587891e+00,3.663885879516601562e+01
2.439430000000000000e+05,1.067643642425537109e+01,9.366082191467285156e+00,6.854825187474489212e-04,0.000000000000000000e+00,1.032016053795814514e-02,5.565429210662841797e+00,1.995942306518554688e+01
2.439440000000000000e+05,9.785881042480468750e+00,1.002653217315673828e+01,1.156290650367736816e+00,6.827408075332641602e-01,1.325353141874074936e-02,4.776186466217041016e+00,1.088362979888916016e+01
2.439450000000000000e+05,9.825448989868164062e+00,9.799191474914550781e+00,6.631509661674499512e-01,5.501251816749572754e-01,1.609231531620025635e-02,3.512570858001708984e+00,9.472167968750000000e+00
2.439460000000000000e+05,9.969856262207031250e+00,8.481687545776367188e+00,5.366347357630729675e-02,5.290642008185386658e-02,2.642481215298175812e-02,2.466300964355468750e+00,2.315517187118530273e+00
2.439470000000000000e+05,9.033136367797851562e+00,9.706686973571777344e+00,5.613222345709800720e-02,4.267490655183792114e-02,1.065818779170513153e-02,2.741205930709838867e+00,2.131434631347656250e+01
2.439490000000000000e+05,9.447754859924316406e+00,8.410871505737304688e+00,1.301388256251811981e-02,1.301388256251811981e-02,2.451987564563751221e-02,3.492541790008544922e+00,4.043022155761718750e+00
2.447520000000000000e+05,1.111722850799560547e+01,1.098289394378662109e+01,1.356509447097778320e+00,3.357220292091369629e-01,1.544175576418638229e-02,1.715991020202636719e+01,1.349591217041015625e+02
